TIME,CROSS_SECTION_ID,AVERAGE_WIDTH,DISTANCE_TO_OUTLET
1300,23,0.1606,0.69
1300,24,0.1664,0.72
1300,25,0.1665,0.75
1300,26,0.183,0.78
1300,27,0.1875,0.81
1300,28,0.1874,0.84
1300,29,0.213,0.87
1300,30,0.1916,0.9
1300,31,0.2205,0.93
1300,32,0.2221,0.96
1300,33,0.2265,0.99
1300,34,0.234,1.02
1300,35,0.24,1.05
1300,36,0.204,1.08
1300,37,0.222,1.11
1300,38,0.225,1.14
1300,39,0.2236,1.17
1300,40,0.2296,1.2
1300,41,0.2219,1.23
1300,42,0.2161,1.26
1300,43,0.2154,1.29
1300,44,0.1672,1.32
1300,45,0.1753,1.35
1300,46,0.18,1.38
1300,47,0.1696,1.41
1300,48,0.177,1.44
1300,49,0.1605,1.47
1310,4,0.0138,0.12
1310,19,0.0016,0.57
1310,22,0.0018,0.66
1310,25,0.0006,0.75
1310,31,0.0008,0.93
1310,38,0.0008,1.14
1310,44,0.001,1.32
1310,47,0.002,1.41
1310,48,0.0006,1.44
1310,0,0.2252,0.0
1310,1,0.234,0.03
1310,2,0.2384,0.06
1310,3,0.2384,0.09
1310,4,0.2262,0.12
1310,5,0.2514,0.15
1310,6,0.2399,0.18
1310,7,0.2325,0.21
1310,8,0.2355,0.24
1310,9,0.2203,0.27
1310,10,0.2235,0.3
1310,11,0.2385,0.33
1310,12,0.2203,0.36
1310,13,0.2221,0.39
1310,14,0.1949,0.42
1310,15,0.1936,0.45
1310,16,0.1995,0.48
1310,17,0.189,0.51
1310,18,0.1814,0.54
1310,19,0.1799,0.57
1310,20,0.168,0.6
1310,21,0.1633,0.63
1310,22,0.1605,0.66
1310,23,0.1653,0.69
1310,24,0.1768,0.72
1310,25,0.171,0.75
1310,26,0.183,0.78
1310,27,0.1876,0.81
1310,28,0.201,0.84
1310,29,0.213,0.87
1310,30,0.201,0.9
1310,31,0.2115,0.93
1310,32,0.2236,0.96
1310,33,0.2267,0.99
1310,34,0.234,1.02
1310,35,0.24,1.05
1310,36,0.204,1.08
1310,37,0.222,1.11
1310,38,0.2302,1.14
1310,39,0.225,1.17
1310,40,0.2324,1.2
1310,41,0.2219,1.23
1310,42,0.2161,1.26
1310,43,0.2143,1.29
1310,44,0.1815,1.32
1310,45,0.1753,1.35
1310,46,0.18,1.38
1310,47,0.1695,1.41
1310,48,0.171,1.44
1310,49,0.1606,1.47
1320,1,0.00061,0.03
1320,4,0.009,0.12
1320,19,0.0016,0.57
1320,21,0.001,0.63
1320,22,0.0014,0.66
1320,28,0.001,0.84
1320,38,0.0008,1.14
1320,44,0.001,1.32
1320,0,0.2265,0.0
1320,1,0.2319,0.03
1320,2,0.2371,0.06
1320,3,0.2342,0.09
1320,4,0.2293,0.12
1320,5,0.2341,0.15
1320,6,0.2383,0.18
1320,7,0.234,0.21
1320,8,0.2354,0.24
1320,9,0.2219,0.27
1320,10,0.2235,0.3
1320,11,0.2324,0.33
1320,12,0.2301,0.36
1320,13,0.2221,0.39
1320,14,0.195,0.42
1320,15,0.1936,0.45
1320,16,0.1995,0.48
1320,17,0.1905,0.51
1320,18,0.1814,0.54
1320,19,0.1814,0.57
1320,20,0.1651,0.6
1320,21,0.1635,0.63
1320,22,0.1635,0.66
1320,23,0.1667,0.69
1320,24,0.1783,0.72
1320,25,0.1697,0.75
1320,26,0.183,0.78
1320,27,0.1876,0.81
1320,28,0.1999,0.84
1320,29,0.2116,0.87
1320,30,0.2025,0.9
1320,31,0.213,0.93
1320,32,0.2204,0.96
1320,33,0.2295,0.99
1320,34,0.2327,1.02
1320,35,0.24,1.05
1320,36,0.204,1.08
1320,37,0.2235,1.11
1320,38,0.2302,1.14
1320,39,0.2236,1.17
1320,40,0.2324,1.2
1320,41,0.2219,1.23
1320,42,0.2161,1.26
1320,43,0.2158,1.29
1320,44,0.1815,1.32
1320,45,0.1753,1.35
1320,46,0.1801,1.38
1320,47,0.1666,1.41
1320,48,0.1739,1.44
1320,49,0.1605,1.47
1330,4,0.0054,0.12
1330,6,0.001,0.18
1330,19,0.0016,0.57
1330,21,0.001,0.63
1330,22,0.0006,0.66
1330,24,0.0012,0.72
1330,28,0.001,0.84
1330,43,0.0034,1.29
1330,44,0.001,1.32
1330,48,0.0014,1.44
1330,49,0.002,1.47
1330,0,0.2265,0.0
1330,1,0.2355,0.03
1330,2,0.2385,0.06
1330,3,0.2324,0.09
1330,4,0.2345,0.12
1330,5,0.2357,0.15
1330,6,0.2385,0.18
1330,7,0.2341,0.21
1330,8,0.2368,0.24
1330,9,0.2191,0.27
1330,10,0.219,0.3
1330,11,0.2415,0.33
1330,12,0.2339,0.36
1330,13,0.2235,0.39
1330,14,0.1966,0.42
1330,15,0.1936,0.45
1330,16,0.1995,0.48
1330,17,0.189,0.51
1330,18,0.1814,0.54
1330,19,0.1799,0.57
1330,20,0.1665,0.6
1330,21,0.1635,0.63
1330,22,0.1665,0.66
1330,23,0.1861,0.69
1330,24,0.1757,0.72
1330,25,0.1711,0.75
1330,26,0.183,0.78
1330,27,0.1875,0.81
1330,28,0.1999,0.84
1330,29,0.2116,0.87
1330,30,0.2025,0.9
1330,31,0.2144,0.93
1330,32,0.2188,0.96
1330,33,0.2265,0.99
1330,34,0.2341,1.02
1330,35,0.24,1.05
1330,36,0.204,1.08
1330,37,0.2219,1.11
1330,38,0.2328,1.14
1330,39,0.225,1.17
1330,40,0.2324,1.2
1330,41,0.2219,1.23
1330,42,0.2161,1.26
1330,43,0.2126,1.29
1330,44,0.1815,1.32
1330,45,0.1753,1.35
1330,46,0.18,1.38
1330,47,0.165,1.41
1330,48,0.1664,1.44
1330,49,0.1455,1.47
1340,4,0.0018,0.12
1340,6,0.0016,0.18
1340,11,0.0006,0.33
1340,19,0.0016,0.57
1340,21,0.001,0.63
1340,22,0.0006,0.66
1340,24,0.001,0.72
1340,30,0.0036,0.9
1340,43,0.0006,1.29
1340,44,0.001,1.32
1340,0,0.2279,0.0
1340,1,0.234,0.03
1340,2,0.2385,0.06
1340,3,0.2369,0.09
1340,4,0.2337,0.12
1340,5,0.2356,0.15
1340,6,0.2325,0.18
1340,7,0.2355,0.21
1340,8,0.2356,0.24
1340,9,0.2218,0.27
1340,10,0.222,0.3
1340,11,0.2379,0.33
1340,12,0.2325,0.36
1340,13,0.2235,0.39
1340,14,0.1979,0.42
1340,15,0.1936,0.45
1340,16,0.1995,0.48
1340,17,0.1903,0.51
1340,18,0.1814,0.54
1340,19,0.1785,0.57
1340,20,0.1667,0.6
1340,21,0.1621,0.63
1340,22,0.171,0.66
1340,23,0.1861,0.69
1340,24,0.1745,0.72
1340,25,0.1697,0.75
1340,26,0.1815,0.78
1340,27,0.1862,0.81
1340,28,0.1918,0.84
1340,29,0.2115,0.87
1340,30,0.2011,0.9
1340,31,0.2145,0.93
1340,32,0.219,0.96
1340,33,0.2251,0.99
1340,34,0.2326,1.02
1340,35,0.2385,1.05
1340,36,0.204,1.08
1340,37,0.222,1.11
1340,38,0.23,1.14
1340,39,0.2222,1.17
1340,40,0.2295,1.2
1340,41,0.2205,1.23
1340,42,0.2161,1.26
1340,43,0.2154,1.29
1340,44,0.1815,1.32
1340,45,0.1738,1.35
1340,46,0.1814,1.38
1340,47,0.1861,1.41
1340,48,0.1755,1.44
1340,49,0.1635,1.47
1350,4,0.0006,0.12
1350,6,0.0014,0.18
1350,19,0.0016,0.57
1350,21,0.001,0.63
1350,28,0.0014,0.84
1350,43,0.0006,1.29
1350,44,0.001,1.32
1350,48,0.001,1.44
1350,0,0.2264,0.0
1350,1,0.234,0.03
1350,2,0.237,0.06
1350,3,0.2371,0.09
1350,4,0.2379,0.12
1350,5,0.237,0.15
1350,6,0.237,0.18
1350,7,0.234,0.21
1350,8,0.2355,0.24
1350,9,0.2235,0.27
1350,10,0.2206,0.3
1350,11,0.2372,0.33
1350,12,0.2325,0.36
1350,13,0.2236,0.39
1350,14,0.198,0.42
1350,15,0.1936,0.45
1350,16,0.1994,0.48
1350,17,0.1844,0.51
1350,18,0.1814,0.54
1350,19,0.1799,0.57
1350,20,0.168,0.6
1350,21,0.1635,0.63
1350,22,0.1726,0.66
1350,23,0.1847,0.69
1350,24,0.1738,0.72
1350,25,0.1667,0.75
1350,26,0.2071,0.78
1350,27,0.2085,0.81
1350,28,0.1995,0.84
1350,29,0.2116,0.87
1350,30,0.1966,0.9
1350,31,0.2159,0.93
1350,32,0.2188,0.96
1350,33,0.2251,0.99
1350,34,0.2355,1.02
1350,35,0.24,1.05
1350,36,0.204,1.08
1350,37,0.2221,1.11
1350,38,0.225,1.14
1350,39,0.225,1.17
1350,40,0.231,1.2
1350,41,0.2205,1.23
1350,42,0.2161,1.26
1350,43,0.2154,1.29
1350,44,0.1815,1.32
1350,45,0.1739,1.35
1350,46,0.1786,1.38
1350,47,0.1862,1.41
1350,48,0.1745,1.44
1350,49,0.159,1.47
1360,4,0.0006,0.12
1360,10,0.0008,0.3
1360,19,0.0016,0.57
1360,21,0.001,0.63
1360,43,0.0008,1.29
1360,44,0.001,1.32
1360,0,0.2264,0.0
1360,1,0.234,0.03
1360,2,0.2371,0.06
1360,3,0.2355,0.09
1360,4,0.238,0.12
1360,5,0.2356,0.15
1360,6,0.2384,0.18
1360,7,0.234,0.21
1360,8,0.2355,0.24
1360,9,0.2219,0.27
1360,10,0.2175,0.3
1360,11,0.24,0.33
1360,12,0.234,0.36
1360,13,0.2235,0.39
1360,14,0.198,0.42
1360,15,0.1936,0.45
1360,16,0.1995,0.48
1360,17,0.1844,0.51
1360,18,0.1814,0.54
1360,19,0.1814,0.57
1360,20,0.1681,0.6
1360,21,0.1635,0.63
1360,22,0.1724,0.66
1360,23,0.1846,0.69
1360,24,0.1741,0.72
1360,25,0.1694,0.75
1360,26,0.2071,0.78
1360,27,0.2086,0.81
1360,28,0.2025,0.84
1360,29,0.213,0.87
1360,30,0.1981,0.9
1360,31,0.2145,0.93
1360,32,0.219,0.96
1360,33,0.231,0.99
1360,34,0.234,1.02
1360,35,0.24,1.05
1360,36,0.204,1.08
1360,37,0.222,1.11
1360,38,0.2236,1.14
1360,39,0.2237,1.17
1360,40,0.231,1.2
1360,41,0.2205,1.23
1360,42,0.2161,1.26
1360,43,0.2167,1.29
1360,44,0.1815,1.32
1360,45,0.1738,1.35
1360,46,0.18,1.38
1360,47,0.186,1.41
1360,48,0.1756,1.44
1360,49,0.1606,1.47
1370,4,0.0006,0.12
1370,6,0.00061,0.18
1370,8,0.0006,0.24
1370,10,0.0006,0.3
1370,19,0.0016,0.57
1370,21,0.001,0.63
1370,30,0.0038,0.9
1370,43,0.0038,1.29
1370,44,0.001,1.32
1370,0,0.2461,0.0
1370,1,0.255,0.03
1370,2,0.2368,0.06
1370,3,0.2295,0.09
1370,4,0.2365,0.12
1370,5,0.2477,0.15
1370,6,0.255,0.18
1370,7,0.2625,0.21
1370,8,0.2489,0.24
1370,9,0.2172,0.27
1370,10,0.2204,0.3
1370,11,0.243,0.33
1370,12,0.2339,0.36
1370,13,0.2236,0.39
1370,14,0.1966,0.42
1370,15,0.1936,0.45
1370,16,0.1995,0.48
1370,17,0.1889,0.51
1370,18,0.1814,0.54
1370,19,0.1799,0.57
1370,20,0.1694,0.6
1370,21,0.1621,0.63
1370,22,0.1741,0.66
1370,23,0.1861,0.69
1370,24,0.1681,0.72
1370,25,0.1693,0.75
1370,26,0.2071,0.78
1370,27,0.21,0.81
1370,28,0.189,0.84
1370,29,0.2116,0.87
1370,30,0.2025,0.9
1370,31,0.2145,0.93
1370,32,0.2161,0.96
1370,33,0.2251,0.99
1370,34,0.2355,1.02
1370,35,0.24,1.05
1370,36,0.204,1.08
1370,37,0.2219,1.11
1370,38,0.225,1.14
1370,39,0.225,1.17
1370,40,0.2324,1.2
1370,41,0.2205,1.23
1370,42,0.2161,1.26
1370,43,0.2137,1.29
1370,44,0.1815,1.32
1370,45,0.1752,1.35
1370,46,0.18,1.38
1370,47,0.1888,1.41
1370,48,0.174,1.44
1370,49,0.1591,1.47
1380,1,0.00081,0.03
1380,19,0.0016,0.57
1380,43,0.0036,1.29
1380,44,0.001,1.32
1380,0,0.2475,0.0
1380,1,0.2542,0.03
1380,2,0.2369,0.06
1380,3,0.2295,0.09
1380,4,0.2309,0.12
1380,5,0.2492,0.15
1380,6,0.2567,0.18
1380,7,0.2625,0.21
1380,8,0.2549,0.24
1380,9,0.22251,0.27
1380,10,0.2264,0.3
1380,11,0.2444,0.33
1380,12,0.2325,0.36
1380,13,0.2235,0.39
1380,14,0.1979,0.42
1380,15,0.1936,0.45
1380,16,0.1995,0.48
1380,17,0.1873,0.51
1380,18,0.1815,0.54
1380,19,0.1799,0.57
1380,20,0.1664,0.6
1380,21,0.1225,0.63
1380,22,0.174,0.66
1380,23,0.1651,0.69
1380,24,0.1709,0.72
1380,25,0.1679,0.75
1380,26,0.2084,0.78
1380,27,0.2086,0.81
1380,28,0.189,0.84
1380,29,0.2116,0.87
1380,30,0.21,0.9
1380,31,0.2145,0.93
1380,32,0.2191,0.96
1380,33,0.2265,0.99
1380,34,0.2355,1.02
1380,35,0.24,1.05
1380,36,0.204,1.08
1380,37,0.222,1.11
1380,38,0.225,1.14
1380,39,0.2236,1.17
1380,40,0.231,1.2
1380,41,0.2219,1.23
1380,42,0.2161,1.26
1380,43,0.2124,1.29
1380,44,0.1815,1.32
1380,45,0.1753,1.35
1380,46,0.1786,1.38
1380,47,0.1861,1.41
1380,48,0.1756,1.44
1380,49,0.159,1.47
1390,4,0.0006,0.12
1390,7,0.0034,0.21
1390,19,0.0016,0.57
1390,20,0.0006,0.6
1390,21,0.0014,0.63
1390,25,0.0026,0.75
1390,38,0.0006,1.14
1390,44,0.001,1.32
1390,0,0.2475,0.0
1390,1,0.2535,0.03
1390,2,0.249,0.06
1390,3,0.24061,0.09
1390,4,0.2559,0.12
1390,5,0.2476,0.15
1390,6,0.2578,0.18
1390,7,0.2846,0.21
1390,8,0.2549,0.24
1390,9,0.21971,0.27
1390,10,0.2221,0.3
1390,11,0.24,0.33
1390,12,0.2325,0.36
1390,13,0.2236,0.39
1390,14,0.1844,0.42
1390,15,0.1936,0.45
1390,16,0.1995,0.48
1390,17,0.1873,0.51
1390,18,0.1965,0.54
1390,19,0.1814,0.57
1390,20,0.1644,0.6
1390,21,0.1455,0.63
1390,22,0.1726,0.66
1390,23,0.1846,0.69
1390,24,0.168,0.72
1390,25,0.1665,0.75
1390,26,0.2071,0.78
1390,27,0.21,0.81
1390,28,0.189,0.84
1390,29,0.2115,0.87
1390,30,0.2085,0.9
1390,31,0.2145,0.93
1390,32,0.2175,0.96
1390,33,0.2265,0.99
1390,34,0.2355,1.02
1390,35,0.24,1.05
1390,36,0.204,1.08
1390,37,0.222,1.11
1390,38,0.2283,1.14
1390,39,0.225,1.17
1390,40,0.2324,1.2
1390,41,0.2219,1.23
1390,42,0.2161,1.26
1390,43,0.2158,1.29
1390,44,0.1815,1.32
1390,45,0.1752,1.35
1390,46,0.18,1.38
1390,47,0.1867,1.41
1390,48,0.1739,1.44
1390,49,0.1606,1.47
1400,2,0.0012,0.06
1400,4,0.0006,0.12
1400,4,0.0006,0.12
1400,19,0.0016,0.57
1400,25,0.0006,0.75
1400,38,0.0008,1.14
1400,43,0.0006,1.29
1400,44,0.001,1.32
1400,0,0.249,0.0
1400,1,0.2476,0.03
1400,2,0.2385,0.06
1400,3,0.2536,0.09
1400,4,0.2544,0.12
1400,5,0.2463,0.15
1400,6,0.2565,0.18
1400,7,0.261,0.21
1400,8,0.2549,0.24
1400,9,0.2233,0.27
1400,10,0.2206,0.3
1400,11,0.2415,0.33
1400,12,0.2324,0.36
1400,13,0.2235,0.39
1400,14,0.1936,0.42
1400,15,0.1936,0.45
1400,16,0.1995,0.48
1400,17,0.1889,0.51
1400,18,0.1965,0.54
1400,19,0.1814,0.57
1400,20,0.1667,0.6
1400,21,0.1576,0.63
1400,22,0.1711,0.66
1400,23,0.1861,0.69
1400,24,0.1771,0.72
1400,25,0.186,0.75
1400,26,0.2071,0.78
1400,27,0.2099,0.81
1400,28,0.1905,0.84
1400,29,0.21,0.87
1400,30,0.2085,0.9
1400,31,0.2115,0.93
1400,32,0.222,0.96
1400,33,0.231,0.99
1400,34,0.2355,1.02
1400,35,0.2399,1.05
1400,36,0.204,1.08
1400,37,0.222,1.11
1400,38,0.2302,1.14
1400,39,0.2236,1.17
1400,40,0.2324,1.2
1400,41,0.2219,1.23
1400,42,0.2161,1.26
1400,43,0.2169,1.29
1400,44,0.1815,1.32
1400,45,0.1753,1.35
1400,46,0.1786,1.38
1400,47,0.1847,1.41
1400,48,0.1726,1.44
1400,49,0.1597,1.47
1410,4,0.0038,0.12
1410,14,0.0006,0.42
1410,19,0.0016,0.57
1410,20,0.0006,0.6
1410,38,0.0028,1.14
1410,43,0.0006,1.29
1410,44,0.0024,1.32
1410,0,0.2475,0.0
1410,1,0.2536,0.03
1410,2,0.249,0.06
1410,3,0.2536,0.09
1410,4,0.2767,0.12
1410,5,0.252,0.15
1410,6,0.2609,0.18
1410,7,0.2625,0.21
1410,8,0.2549,0.24
1410,9,0.2262,0.27
1410,10,0.2235,0.3
1410,11,0.2415,0.33
1410,12,0.2325,0.36
1410,13,0.2235,0.39
1410,14,0.1989,0.42
1410,15,0.1936,0.45
1410,16,0.1995,0.48
1410,17,0.1859,0.51
1410,18,0.1965,0.54
1410,19,0.1799,0.57
1410,20,0.1645,0.6
1410,21,0.1575,0.63
1410,22,0.189,0.66
1410,23,0.1592,0.69
1410,24,0.1756,0.72
1410,25,0.1845,0.75
1410,26,0.2071,0.78
1410,27,0.21,0.81
1410,28,0.189,0.84
1410,29,0.2115,0.87
1410,30,0.2069,0.9
1410,31,0.239,0.93
1410,32,0.2175,0.96
1410,33,0.2251,0.99
1410,34,0.234,1.02
1410,35,0.2399,1.05
1410,36,0.204,1.08
1410,37,0.222,1.11
1410,38,0.2222,1.14
1410,39,0.2251,1.17
1410,40,0.2324,1.2
1410,41,0.2219,1.23
1410,42,0.2161,1.26
1410,43,0.2169,1.29
1410,44,0.171,1.32
1410,45,0.1753,1.35
1410,46,0.1785,1.38
1410,47,0.1847,1.41
1410,48,0.1727,1.44
1410,49,0.1603,1.47
1420,1,0.00061,0.03
1420,3,0.0026,0.09
1420,4,0.0006,0.12
1420,19,0.0016,0.57
1420,21,0.0016,0.63
1420,30,0.001,0.9
1420,43,0.0006,1.29
1420,44,0.0024,1.32
1420,49,0.0018,1.47
1420,0,0.2461,0.0
1420,1,0.2529,0.03
1420,2,0.2413,0.06
1420,3,0.2659,0.09
1420,4,0.256,0.12
1420,5,0.2461,0.15
1420,6,0.2609,0.18
1420,7,0.2609,0.21
1420,8,0.2492,0.24
1420,9,0.2243,0.27
1420,10,0.2249,0.3
1420,11,0.2385,0.33
1420,12,0.2324,0.36
1420,13,0.2221,0.39
1420,14,0.1995,0.42
1420,15,0.1936,0.45
1420,16,0.1995,0.48
1420,17,0.1859,0.51
1420,18,0.1965,0.54
1420,19,0.1814,0.57
1420,20,0.1649,0.6
1420,21,0.159,0.63
1420,22,0.1891,0.66
1420,23,0.1904,0.69
1420,24,0.1741,0.72
1420,25,0.1863,0.75
1420,26,0.2085,0.78
1420,27,0.21,0.81
1420,28,0.1875,0.84
1420,29,0.2101,0.87
1420,30,0.2091,0.9
1420,31,0.1621,0.93
1420,32,0.2174,0.96
1420,33,0.2265,0.99
1420,34,0.1912,1.02
1420,35,0.24,1.05
1420,36,0.204,1.08
1420,37,0.222,1.11
1420,38,0.225,1.14
1420,39,0.2236,1.17
1420,40,0.231,1.2
1420,41,0.2219,1.23
1420,42,0.2161,1.26
1420,43,0.2154,1.29
1420,44,0.171,1.32
1420,45,0.1753,1.35
1420,46,0.1785,1.38
1420,47,0.1861,1.41
1420,48,0.177,1.44
1420,49,0.1455,1.47
1430,1,0.00061,0.03
1430,4,0.0008,0.12
1430,10,0.0006,0.3
1430,11,0.0012,0.33
1430,19,0.0016,0.57
1430,21,0.0016,0.63
1430,23,0.003,0.69
1430,43,0.0008,1.29
1430,44,0.001,1.32
1430,0,0.2475,0.0
1430,1,0.2559,0.03
1430,2,0.2488,0.06
1430,3,0.2521,0.09
1430,4,0.2557,0.12
1430,5,0.2477,0.15
1430,6,0.2521,0.18
1430,7,0.2565,0.21
1430,8,0.2535,0.24
1430,9,0.2263,0.27
1430,10,0.219,0.3
1430,11,0.234,0.33
1430,12,0.2296,0.36
1430,13,0.2235,0.39
1430,14,0.198,0.42
1430,15,0.1936,0.45
1430,16,0.1995,0.48
1430,17,0.1829,0.51
1430,18,0.1965,0.54
1430,19,0.1799,0.57
1430,20,0.1636,0.6
1430,21,0.1562,0.63
1430,22,0.189,0.66
1430,23,0.168,0.69
1430,24,0.1814,0.72
1430,25,0.189,0.75
1430,26,0.2085,0.78
1430,27,0.21,0.81
1430,28,0.1874,0.84
1430,29,0.2115,0.87
1430,30,0.2071,0.9
1430,31,0.191,0.93
1430,32,0.2161,0.96
1430,33,0.225,0.99
1430,34,0.2145,1.02
1430,35,0.2399,1.05
1430,36,0.204,1.08
1430,37,0.2235,1.11
1430,38,0.2244,1.14
1430,39,0.2236,1.17
1430,40,0.231,1.2
1430,41,0.2219,1.23
1430,42,0.2161,1.26
1430,43,0.2167,1.29
1430,44,0.1815,1.32
1430,45,0.1753,1.35
1430,46,0.18,1.38
1430,47,0.1525,1.41
1430,48,0.1723,1.44
1430,49,0.1606,1.47
1440,4,0.0006,0.12
1440,8,0.0006,0.24
1440,19,0.0016,0.57
1440,21,0.0016,0.63
1440,38,0.0012,1.14
1440,39,0.0012,1.17
1440,43,0.0038,1.29
1440,44,0.001,1.32
1440,47,0.0032,1.41
1440,0,0.2476,0.0
1440,1,0.2564,0.03
1440,2,0.246,0.06
1440,3,0.2521,0.09
1440,4,0.2726,0.12
1440,5,0.2491,0.15
1440,6,0.2565,0.18
1440,7,0.2572,0.21
1440,8,0.2504,0.24
1440,9,0.2236,0.27
1440,10,0.225,0.3
1440,11,0.2416,0.33
1440,12,0.2295,0.36
1440,13,0.2235,0.39
1440,14,0.1979,0.42
1440,15,0.1936,0.45
1440,16,0.1995,0.48
1440,17,0.183,0.51
1440,18,0.195,0.54
1440,19,0.18,0.57
1440,20,0.1637,0.6
1440,21,0.156,0.63
1440,22,0.189,0.66
1440,23,0.1763,0.69
1440,24,0.1771,0.72
1440,25,0.1874,0.75
1440,26,0.2056,0.78
1440,27,0.2085,0.81
1440,28,0.189,0.84
1440,29,0.2101,0.87
1440,30,0.2024,0.9
1440,31,0.2146,0.93
1440,32,0.2173,0.96
1440,33,0.2309,0.99
1440,34,0.2355,1.02
1440,35,0.2386,1.05
1440,36,0.204,1.08
1440,37,0.222,1.11
1440,38,0.2327,1.14
1440,39,0.2146,1.17
1440,40,0.2324,1.2
1440,41,0.2219,1.23
1440,42,0.2161,1.26
1440,43,0.2137,1.29
1440,44,0.1801,1.32
1440,45,0.1753,1.35
1440,46,0.1786,1.38
1440,47,0.1619,1.41
1440,48,0.1738,1.44
1440,49,0.159,1.47
1450,0,0.00081,0.0
1450,4,0.0008,0.12
1450,11,0.0008,0.33
1450,17,0.0006,0.51
1450,19,0.0016,0.57
1450,21,0.0054,0.63
1450,43,0.0006,1.29
1450,44,0.001,1.32
1450,47,0.003,1.41
1450,48,0.001,1.44
1450,0,0.2453,0.0
1450,1,0.2549,0.03
1450,2,0.2475,0.06
1450,3,0.252,0.09
1450,4,0.2765,0.12
1450,5,0.2476,0.15
1450,6,0.2551,0.18
1450,7,0.2565,0.21
1450,8,0.249,0.24
1450,9,0.2249,0.27
1450,10,0.2235,0.3
1450,11,0.2355,0.33
1450,12,0.2296,0.36
1450,13,0.2236,0.39
1450,14,0.1995,0.42
1450,15,0.1936,0.45
1450,16,0.198,0.48
1450,17,0.1769,0.51
1450,18,0.1965,0.54
1450,19,0.1814,0.57
1450,20,0.1636,0.6
1450,21,0.1506,0.63
1450,22,0.1876,0.66
1450,23,0.1787,0.69
1450,24,0.177,0.72
1450,25,0.1845,0.75
1450,26,0.2071,0.78
1450,27,0.2085,0.81
1450,28,0.1889,0.84
1450,29,0.21,0.87
1450,30,0.2054,0.9
1450,31,0.2159,0.93
1450,32,0.2175,0.96
1450,33,0.2251,0.99
1450,34,0.234,1.02
1450,35,0.24,1.05
1450,36,0.204,1.08
1450,37,0.2235,1.11
1450,38,0.2302,1.14
1450,39,0.2236,1.17
1450,40,0.2324,1.2
1450,41,0.2219,1.23
1450,42,0.2161,1.26
1450,43,0.2169,1.29
1450,44,0.1815,1.32
1450,45,0.1753,1.35
1450,46,0.1786,1.38
1450,47,0.1634,1.41
1450,48,0.168,1.44
1450,49,0.1575,1.47
1460,4,0.0014,0.12
1460,10,0.0012,0.3
1460,11,0.0008,0.33
1460,19,0.0016,0.57
1460,44,0.001,1.32
1460,47,0.002,1.41
1460,0,0.2476,0.0
1460,1,0.2549,0.03
1460,2,0.2489,0.06
1460,3,0.2521,0.09
1460,4,0.2551,0.12
1460,5,0.2477,0.15
1460,6,0.258,0.18
1460,7,0.2595,0.21
1460,8,0.2549,0.24
1460,9,0.2249,0.27
1460,10,0.2238,0.3
1460,11,0.2437,0.33
1460,12,0.234,0.36
1460,13,0.2235,0.39
1460,14,0.1995,0.42
1460,15,0.1936,0.45
1460,16,0.1995,0.48
1460,17,0.1793,0.51
1460,18,0.1965,0.54
1460,19,0.1799,0.57
1460,20,0.1591,0.6
1460,21,0.1179,0.63
1460,22,0.189,0.66
1460,23,0.1787,0.69
1460,24,0.1812,0.72
1460,25,0.1874,0.75
1460,26,0.2071,0.78
1460,27,0.2085,0.81
1460,28,0.2072,0.84
1460,29,0.2309,0.87
1460,30,0.1995,0.9
1460,31,0.2145,0.93
1460,32,0.216,0.96
1460,33,0.225,0.99
1460,34,0.2354,1.02
1460,35,0.24,1.05
1460,36,0.2068,1.08
1460,37,0.222,1.11
1460,38,0.2244,1.14
1460,39,0.2237,1.17
1460,40,0.231,1.2
1460,41,0.2219,1.23
1460,42,0.2161,1.26
1460,43,0.2158,1.29
1460,44,0.1815,1.32
1460,45,0.1752,1.35
1460,46,0.1346,1.38
1460,47,0.1629,1.41
1460,48,0.1727,1.44
1460,49,0.1575,1.47
1470,17,0.0012,0.51
1470,19,0.0016,0.57
1470,25,0.0006,0.75
1470,30,0.0016,0.9
1470,34,0.013,1.02
1470,43,0.0006,1.29
1470,44,0.001,1.32
1470,47,0.001,1.41
1470,0,0.2474,0.0
1470,1,0.255,0.03
1470,2,0.249,0.06
1470,3,0.252,0.09
1470,4,0.2745,0.12
1470,5,0.2491,0.15
1470,6,0.261,0.18
1470,7,0.2595,0.21
1470,8,0.255,0.24
1470,9,0.2249,0.27
1470,10,0.2249,0.3
1470,11,0.2428,0.33
1470,12,0.22561,0.36
1470,13,0.2221,0.39
1470,14,0.2009,0.42
1470,15,0.1936,0.45
1470,16,0.1995,0.48
1470,17,0.1832,0.51
1470,18,0.1966,0.54
1470,19,0.1813,0.57
1470,20,0.1816,0.6
1470,21,0.171,0.63
1470,22,0.1995,0.66
1470,23,0.1773,0.69
1470,24,0.1782,0.72
1470,25,0.1875,0.75
1470,26,0.2085,0.78
1470,27,0.2099,0.81
1470,28,0.2114,0.84
1470,29,0.2296,0.87
1470,30,0.2114,0.9
1470,31,0.219,0.93
1470,32,0.216,0.96
1470,33,0.2295,0.99
1470,34,0.2225,1.02
1470,35,0.24,1.05
1470,36,0.2068,1.08
1470,37,0.222,1.11
1470,38,0.225,1.14
1470,39,0.2236,1.17
1470,40,0.2324,1.2
1470,41,0.2219,1.23
1470,42,0.2161,1.26
1470,43,0.2169,1.29
1470,44,0.1815,1.32
1470,45,0.1753,1.35
